Order_ID,Customer_ID,Restaurant_ID,Order_DateTime,Order_Date,Order_Month,Order_Hour,Day_Type,Cuisine,Meal_Type,Restaurant_Type,City,Payment_Mode,Order_Status,Base_Amount,Discount,Delivery_Fee,Tip_Amount,Total_Amount,Estimated_Delivery_Time,Actual_Delivery_Time,Delivery_Delay,Distance_km,Vehicle_Type,Customer_Rating,Delivery_Partner_Rating,Mood,Hunger_Level,Company,Rainy_Weather,Time_Taken_to_Order_min,Is_Repeat_Customer,Age,Gender,Age_Bucket,Is_Premium
ORD_001904,CUST_00320,REST_0107,2025-12-13 20:15:23,2025-12-13,2025-12,20,Weekend,Mexican,Lunch,Cloud Kitchen,Bangalore,Credit Card,Delivered,669.4,0.0,23.96,20,713.36,23,22.0,-1.0,7.2,Scooter,1.9,3.6,Happy,High,Partner,False,14,True,31,Male,25-34,False
ORD_001905,CUST_00510,REST_0079,2025-02-12 20:22:03,2025-02-12,2025-02,20,Weekday,Mexican,Dinner,Cafe,Bangalore,Wallet,Delivered,611.54,0.0,30.15,0,641.69,52,65.0,13.0,11.8,Scooter,4.6,3.9,Happy,Medium,Colleagues,False,5,True,47,Male,45-54,False
ORD_001906,CUST_01062,REST_0136,2026-06-17 09:05:42,2026-06-17,2026-06,9,Weekday,Italian,Lunch,Cloud Kitchen,Kolkata,UPI,Delivered,1040.31,104.03,44.7,0,980.98,35,43.0,8.0,9.6,Scooter,1.5,5.0,Neutral,Medium,Alone,False,18,True,27,Female,25-34,True
ORD_001907,CUST_00346,REST_0138,2026-02-08 12:48:34,2026-02-08,2026-02,12,Weekend,Chinese,Dinner,Cloud Kitchen,Pune,Wallet,Cancelled,2166.19,433.24,15.67,10,1758.62,54,,,3.8,Bike,,,Neutral,Very High,Family,False,11,True,28,Male,25-34,False
ORD_001908,CUST_00863,REST_0082,2025-11-25 20:08:28,2025-11-25,2025-11,20,Weekday,Continental,Breakfast,Cloud Kitchen,Mumbai,Credit Card,Delivered,529.96,0.0,40.45,0,570.41,32,33.0,1.0,11.7,Car,1.5,4.6,Tired,Low,Family,False,15,True,42,Male,35-44,False
ORD_001909,CUST_00297,REST_0115,2026-01-22 14:05:31,2026-01-22,2026-01,14,Weekday,Thai,Dinner,Casual Dining,Kolkata,Wallet,Refunded,744.55,74.46,43.7,20,733.79,48,,,5.3,Scooter,,,Happy,Medium,Alone,False,17,True,19,Male,18-24,False
ORD_001910,CUST_00555,REST_0098,2025-04-17 13:20:35,2025-04-17,2025-04,13,Weekday,Chinese,Lunch,Cloud Kitchen,Mumbai,UPI,Delivered,583.07,29.15,51.93,0,605.85,38,49.0,11.0,7.2,Bike,1.2,3.4,Stressed,Medium,Friends,False,11,True,24,Female,18-24,False
ORD_001911,CUST_00325,REST_0011,2025-02-26 06:33:53,2025-02-26,2025-02,6,Weekday,Japanese,Lunch,Quick Service,Mumbai,Debit Card,Delivered,1508.25,75.41,59.39,0,1492.23,25,23.0,-2.0,5.7,Car,1.0,4.5,Happy,Very High,Friends,False,20,True,31,Male,25-34,False
ORD_001912,CUST_00081,REST_0095,2025-06-27 02:41:20,2025-06-27,2025-06,2,Weekday,Chinese,Dinner,Cloud Kitchen,Pune,Credit Card,Delivered,639.53,63.95,16.12,0,591.7,27,36.0,9.0,5.5,Bike,,4.2,Happy,High,Partner,True,14,True,40,Female,35-44,False
ORD_001913,CUST_00306,REST_0045,2025-07-12 09:22:34,2025-07-12,2025-07,9,Weekend,Italian,Dinner,Quick Service,Chennai,Credit Card,Delivered,164.36,0.0,20.96,0,185.32,49,62.0,13.0,5.4,Bike,3.3,4.6,Happy,High,Friends,False,18,True,24,Female,18-24,False
ORD_001914,CUST_00851,REST_0121,2025-07-02 06:32:23,2025-07-02,2025-07,6,Weekday,Italian,Snacks,Cloud Kitchen,Mumbai,UPI,Delivered,2264.72,226.47,47.25,50,2135.5,17,15.0,-2.0,10.9,Bike,,4.8,Neutral,Medium,Friends,False,9,True,60,Female,55+,False
ORD_001915,CUST_00184,REST_0121,2025-11-24 19:04:45,2025-11-24,2025-11,19,Weekday,Italian,Snacks,Cloud Kitchen,Mumbai,UPI,Delivered,946.66,0.0,17.77,0,964.43,22,29.0,7.0,10.6,Scooter,1.6,4.2,Neutral,High,Colleagues,False,2,False,62,Female,55+,False
ORD_001916,CUST_00587,REST_0025,2025-02-16 17:59:24,2025-02-16,2025-02,17,Weekend,Mexican,Late Night,Fine Dining,Bangalore,Debit Card,Delivered,2156.75,107.84,38.83,0,2087.74,43,57.0,14.0,11.8,Bike,,3.5,Stressed,Medium,Friends,False,9,True,25,Male,25-34,True
ORD_001917,CUST_00755,REST_0111,2025-12-05 05:11:24,2025-12-05,2025-12,5,Weekday,Chinese,Snacks,Cafe,Hyderabad,Debit Card,Delivered,491.25,49.12,56.6,0,498.73,36,39.0,3.0,9.1,Bike,2.4,3.7,Tired,High,Family,False,6,True,20,Female,18-24,False
ORD_001918,CUST_00256,REST_0144,2025-05-26 08:38:15,2025-05-26,2025-05,8,Weekday,Japanese,Lunch,Cloud Kitchen,Ahmedabad,Cash on Delivery,Delivered,2060.17,309.03,36.69,0,1787.83,49,54.0,5.0,8.1,Bike,3.1,4.1,Celebratory,Very High,Friends,False,11,True,40,Female,35-44,False
ORD_001919,CUST_00697,REST_0071,2025-07-29 20:56:41,2025-07-29,2025-07,20,Weekday,Indian,Dinner,Quick Service,Hyderabad,UPI,Delivered,1567.01,235.05,52.04,20,1404.0,39,44.0,5.0,2.0,Bike,3.5,3.0,Happy,High,Family,False,15,True,25,Female,25-34,False
ORD_001920,CUST_00865,REST_0012,2026-01-22 19:17:53,2026-01-22,2026-01,19,Weekday,Thai,Dinner,Fine Dining,Mumbai,Cash on Delivery,Delivered,1433.03,286.61,58.16,20,1224.58,26,33.0,7.0,4.6,Scooter,3.1,,Tired,Low,Family,True,14,True,56,Female,55+,True
ORD_001921,CUST_00711,REST_0110,2025-02-12 15:44:49,2025-02-12,2025-02,15,Weekday,Italian,Dinner,Fine Dining,Chennai,UPI,Delivered,357.55,0.0,38.84,20,416.39,59,55.0,-4.0,3.6,Bike,3.7,2.6,Neutral,Medium,Colleagues,False,5,True,34,Male,25-34,False
ORD_001922,CUST_00580,REST_0004,2025-04-29 08:10:57,2025-04-29,2025-04,8,Weekday,South Indian,Snacks,Cloud Kitchen,Kolkata,Credit Card,Delivered,193.22,9.66,59.98,50,293.54,52,46.0,-6.0,4.7,Bike,2.9,3.2,Happy,Medium,Family,False,10,True,39,Female,35-44,False
ORD_001923,CUST_00531,REST_0060,2026-02-12 22:18:34,2026-02-12,2026-02,22,Weekday,Indian,Snacks,Quick Service,Kolkata,Cash on Delivery,Cancelled,504.82,50.48,30.8,30,515.14,27,,,7.8,Bicycle,,,Tired,Medium,Partner,False,11,True,36,Male,35-44,False
ORD_001924,CUST_00334,REST_0127,2025-09-25 13:06:48,2025-09-25,2025-09,13,Weekday,Thai,Late Night,Fine Dining,Delhi,Debit Card,Delivered,419.89,41.99,51.78,0,429.68,27,31.0,4.0,9.6,Bike,4.7,4.2,Celebratory,Very High,Colleagues,False,4,True,45,Male,45-54,False
ORD_001925,CUST_00888,REST_0091,2026-05-25 03:12:08,2026-05-25,2026-05,3,Weekday,Chinese,Breakfast,Cloud Kitchen,Pune,Cash on Delivery,Delivered,1627.78,325.56,52.3,20,1374.52,48,55.0,7.0,5.7,Bicycle,3.6,,Happy,Medium,Friends,False,3,True,33,Female,25-34,False
ORD_001926,CUST_00704,REST_0106,2026-02-02 19:11:05,2026-02-02,2026-02,19,Weekday,Italian,Late Night,Cloud Kitchen,Bangalore,UPI,Delivered,1753.8,87.69,38.69,30,1734.8,26,25.0,-1.0,8.2,Bike,2.0,4.2,Happy,Medium,Friends,False,6,True,19,Female,18-24,False
ORD_001927,CUST_01085,REST_0125,2026-03-29 22:38:49,2026-03-29,2026-03,22,Weekend,Chinese,Late Night,Quick Service,Chennai,Cash on Delivery,Delivered,234.58,46.92,40.74,30,258.4,23,36.0,13.0,5.6,Bike,2.8,4.4,Celebratory,Very High,Friends,False,8,True,25,Male,25-34,False
ORD_001928,CUST_00409,REST_0137,2025-08-04 13:46:20,2025-08-04,2025-08,13,Weekday,Indian,Dinner,Quick Service,Delhi,UPI,Delivered,2497.99,124.9,24.31,0,2397.4,26,36.0,10.0,6.0,Bike,,,Happy,Medium,Alone,False,10,True,49,Female,45-54,False
ORD_001929,CUST_00924,REST_0087,2025-06-29 14:22:29,2025-06-29,2025-06,14,Weekend,Chinese,Snacks,Casual Dining,Kolkata,UPI,Cancelled,1441.66,72.08,22.45,10,1402.03,38,,,4.7,Bike,,,Neutral,Very High,Partner,False,3,True,51,Female,45-54,False
ORD_001930,CUST_00977,REST_0125,2026-02-05 07:24:09,2026-02-05,2026-02,7,Weekday,Chinese,Dinner,Quick Service,Chennai,UPI,Delivered,322.72,0.0,37.36,10,370.08,31,39.0,8.0,10.6,Bike,,,Stressed,High,Colleagues,False,8,True,24,Male,18-24,True
ORD_001931,CUST_01156,REST_0092,2025-12-10 16:42:46,2025-12-10,2025-12,16,Weekday,Italian,Lunch,Quick Service,Kolkata,Wallet,Cancelled,2235.55,0.0,27.09,10,2272.64,41,,,2.3,Scooter,,,Tired,Medium,Partner,False,2,True,56,Female,55+,False
ORD_001932,CUST_00609,REST_0124,2026-03-28 08:04:53,2026-03-28,2026-03,8,Weekend,Chinese,Snacks,Casual Dining,Ahmedabad,Debit Card,Refunded,2092.36,0.0,56.71,0,2149.07,33,,,4.1,Bicycle,,,Happy,Medium,Friends,False,18,True,55,Male,55+,True
ORD_001933,CUST_00249,REST_0097,2025-10-22 08:35:10,2025-10-22,2025-10,8,Weekday,Chinese,Snacks,Casual Dining,Ahmedabad,Cash on Delivery,Cancelled,327.12,0.0,59.79,20,406.91,25,,,10.2,Bike,,,Happy,Medium,Friends,False,19,True,50,Male,45-54,True
ORD_001934,CUST_00130,REST_0144,2025-11-22 19:03:07,2025-11-22,2025-11,19,Weekend,Japanese,Dinner,Cloud Kitchen,Ahmedabad,Credit Card,Cancelled,2382.44,238.24,42.36,0,2186.56,43,,,3.3,Bike,,,Celebratory,High,Alone,False,15,True,20,Female,18-24,False
ORD_001935,CUST_00151,REST_0004,2026-06-15 22:34:01,2026-06-15,2026-06,22,Weekday,South Indian,Lunch,Cloud Kitchen,Kolkata,Credit Card,Cancelled,1619.15,80.96,40.19,20,1598.38,42,,,8.8,Bike,,,Happy,Medium,Family,True,12,True,37,Male,35-44,False
ORD_001936,CUST_01013,REST_0130,2026-01-15 12:02:09,2026-01-15,2026-01,12,Weekday,Continental,Dinner,Casual Dining,Bangalore,Credit Card,Delivered,1293.78,0.0,16.57,0,1310.35,33,46.0,13.0,7.6,Bike,4.4,3.8,Stressed,Medium,Partner,False,20,True,33,Female,25-34,False
ORD_001937,CUST_00418,REST_0116,2025-03-01 21:52:24,2025-03-01,2025-03,21,Weekend,Chinese,Dinner,Casual Dining,Delhi,UPI,Refunded,1180.2,0.0,25.09,20,1225.29,37,,,6.3,Bike,,,Neutral,High,Partner,False,9,True,28,Female,25-34,False
ORD_001938,CUST_00798,REST_0128,2025-02-06 14:36:34,2025-02-06,2025-02,14,Weekday,Continental,Lunch,Quick Service,Delhi,Cash on Delivery,Delivered,1010.16,50.51,38.67,0,998.32,20,12.0,-8.0,9.6,Car,1.4,3.3,Happy,Low,Alone,True,20,True,21,Male,18-24,True
ORD_001939,CUST_01006,REST_0149,2026-01-31 18:18:43,2026-01-31,2026-01,18,Weekend,Mexican,Dinner,Quick Service,Mumbai,UPI,Delivered,1925.86,192.59,36.36,0,1769.63,43,49.0,6.0,6.8,Bike,4.5,4.3,Neutral,High,Partner,False,17,True,60,Female,55+,False
ORD_001940,CUST_00006,REST_0137,2025-09-14 07:22:40,2025-09-14,2025-09,7,Weekend,Indian,Lunch,Quick Service,Delhi,Cash on Delivery,Delivered,2004.09,0.0,31.42,0,2035.51,39,46.0,7.0,7.5,Bike,1.8,,Happy,High,Friends,False,19,True,61,Male,55+,False
ORD_001941,CUST_00614,REST_0148,2026-01-04 22:14:09,2026-01-04,2026-01,22,Weekend,Chinese,Snacks,Cloud Kitchen,Chennai,Credit Card,Delivered,1485.57,0.0,37.84,10,1533.41,32,44.0,12.0,1.9,Bike,1.8,3.1,Neutral,Low,Family,False,14,True,20,Female,18-24,False
ORD_001942,CUST_01020,REST_0060,2025-09-21 20:56:10,2025-09-21,2025-09,20,Weekend,Indian,Lunch,Quick Service,Kolkata,UPI,Delivered,650.24,0.0,25.76,10,686.0,29,44.0,15.0,3.8,Bike,,3.5,Tired,Medium,Partner,True,6,True,22,Male,18-24,False
ORD_001943,CUST_01089,REST_0082,2025-02-13 12:29:26,2025-02-13,2025-02,12,Weekday,Continental,Dinner,Cloud Kitchen,Mumbai,Cash on Delivery,Delivered,718.62,71.86,37.02,0,683.78,33,37.0,4.0,10.3,Bike,,3.2,Happy,High,Friends,False,8,True,46,Male,45-54,False
ORD_001944,CUST_00320,REST_0139,2026-02-20 20:26:56,2026-02-20,2026-02,20,Weekday,South Indian,Dinner,Quick Service,Ahmedabad,Credit Card,Delivered,870.93,0.0,21.16,0,892.09,45,51.0,6.0,3.3,Car,1.1,3.2,Celebratory,Medium,Colleagues,False,14,True,31,Male,25-34,False
ORD_001945,CUST_00024,REST_0039,2026-04-20 12:23:21,2026-04-20,2026-04,12,Weekday,Japanese,Late Night,Casual Dining,Hyderabad,UPI,Delivered,1260.84,0.0,28.9,0,1289.74,56,69.0,13.0,2.0,Bike,4.9,4.0,Happy,Medium,Friends,False,8,True,45,Male,45-54,False
ORD_001946,CUST_00578,REST_0042,2025-09-09 22:13:45,2025-09-09,2025-09,22,Weekday,Chinese,Dinner,Quick Service,Kolkata,UPI,Delivered,1342.12,134.21,41.82,0,1249.73,30,40.0,10.0,8.4,Bike,3.7,3.3,Stressed,High,Family,False,13,True,57,Male,55+,False
ORD_001947,CUST_00545,REST_0010,2026-04-20 06:35:55,2026-04-20,2026-04,6,Weekday,Continental,Snacks,Cloud Kitchen,Bangalore,UPI,Refunded,781.61,117.24,47.91,20,732.28,56,,,10.4,Bike,,,Neutral,High,Partner,False,13,True,53,Male,45-54,False
ORD_001948,CUST_00457,REST_0136,2025-11-11 22:13:25,2025-11-11,2025-11,22,Weekday,Italian,Lunch,Cloud Kitchen,Kolkata,UPI,Refunded,2451.65,245.17,38.29,0,2244.77,29,,,2.6,Bike,,,Neutral,Medium,Alone,False,17,True,29,Male,25-34,False
ORD_001949,CUST_00327,REST_0029,2025-04-22 13:34:41,2025-04-22,2025-04,13,Weekday,Thai,Dinner,Fine Dining,Delhi,UPI,Delivered,499.23,74.88,20.51,0,444.86,56,57.0,1.0,2.1,Scooter,4.2,3.5,Neutral,High,Colleagues,False,15,True,50,Female,45-54,False
ORD_001950,CUST_00953,REST_0089,2025-02-22 02:12:13,2025-02-22,2025-02,2,Weekend,Thai,Lunch,Quick Service,Delhi,UPI,Refunded,794.05,0.0,39.02,0,833.07,25,,,1.8,Car,,,Neutral,Medium,Colleagues,False,19,True,29,Female,25-34,False
ORD_001951,CUST_00655,REST_0041,2025-06-10 00:42:24,2025-06-10,2025-06,0,Weekday,Indian,Lunch,Quick Service,Delhi,Cash on Delivery,Delivered,563.93,0.0,51.02,0,614.95,43,40.0,-3.0,7.4,Car,3.8,,Celebratory,High,Partner,False,8,True,57,Female,55+,False
ORD_001952,CUST_00322,REST_0015,2026-01-31 02:36:42,2026-01-31,2026-01,2,Weekend,Chinese,Breakfast,Cafe,Chennai,Cash on Delivery,Delivered,1415.44,283.09,15.69,0,1148.04,39,39.0,0.0,6.7,Bike,2.9,4.3,Stressed,High,Partner,False,6,True,21,Female,18-24,False
ORD_001953,CUST_00333,REST_0018,2026-02-16 20:36:50,2026-02-16,2026-02,20,Weekday,South Indian,Lunch,Casual Dining,Kolkata,UPI,Delivered,377.68,0.0,17.65,30,425.33,37,33.0,-4.0,4.9,Scooter,3.8,4.1,Neutral,High,Partner,False,6,True,48,Female,45-54,False
ORD_001954,CUST_00267,REST_0086,2026-05-14 11:20:39,2026-05-14,2026-05,11,Weekday,South Indian,Snacks,Quick Service,Kolkata,Wallet,Delivered,1235.25,61.76,35.17,30,1238.66,43,56.0,13.0,9.1,Bike,,,Neutral,Very High,Friends,False,2,True,31,Male,25-34,True
ORD_001955,CUST_01023,REST_0103,2025-01-09 14:58:55,2025-01-09,2025-01,14,Weekday,South Indian,Lunch,Quick Service,Mumbai,UPI,Delivered,2405.33,0.0,19.27,10,2434.6,17,19.0,2.0,10.4,Scooter,2.2,3.1,Neutral,High,Friends,False,13,True,55,Male,55+,True
ORD_001956,CUST_01092,REST_0018,2025-07-27 23:47:09,2025-07-27,2025-07,23,Weekend,South Indian,Dinner,Casual Dining,Kolkata,Wallet,Delivered,1899.13,189.91,49.13,30,1788.35,37,38.0,1.0,6.4,Bike,4.4,4.5,Happy,Low,Partner,False,12,True,53,Male,45-54,False
ORD_001957,CUST_00235,REST_0085,2026-04-03 20:30:21,2026-04-03,2026-04,20,Weekday,Mexican,Dinner,Fine Dining,Kolkata,Credit Card,Delivered,832.08,41.6,51.84,0,842.32,22,23.0,1.0,8.4,Bike,3.7,3.2,Neutral,Very High,Family,False,7,True,32,Female,25-34,False
ORD_001958,CUST_00205,REST_0140,2025-06-05 07:10:26,2025-06-05,2025-06,7,Weekday,Italian,Late Night,Cloud Kitchen,Ahmedabad,Debit Card,Cancelled,1742.64,0.0,19.76,0,1762.4,48,,,2.4,Bike,,,Neutral,Low,Partner,False,19,True,61,Female,55+,False
ORD_001959,CUST_00757,REST_0048,2026-02-24 05:10:35,2026-02-24,2026-02,5,Weekday,Italian,Dinner,Quick Service,Delhi,Debit Card,Delivered,662.85,66.29,24.2,20,640.76,59,73.0,14.0,4.5,Bike,1.9,2.5,Happy,Low,Colleagues,False,9,True,37,Male,35-44,False
ORD_001960,CUST_00212,REST_0114,2025-04-27 07:42:09,2025-04-27,2025-04,7,Weekend,Japanese,Lunch,Casual Dining,Kolkata,UPI,Delivered,442.46,0.0,16.78,10,469.24,49,44.0,-5.0,4.9,Scooter,1.8,,Neutral,Low,Family,False,14,True,60,Male,55+,False
ORD_001961,CUST_00113,REST_0117,2026-04-30 08:24:30,2026-04-30,2026-04,8,Weekday,South Indian,Lunch,Quick Service,Hyderabad,UPI,Delivered,921.36,138.2,25.26,0,808.42,50,42.0,-8.0,9.0,Bike,3.5,4.4,Tired,Medium,Alone,False,13,True,28,Male,25-34,False
ORD_001962,CUST_00829,REST_0078,2026-03-28 12:37:36,2026-03-28,2026-03,12,Weekend,Italian,Breakfast,Casual Dining,Delhi,UPI,Delivered,170.16,0.0,50.44,10,230.6,29,35.0,6.0,6.6,Bike,1.9,2.8,Tired,Medium,Friends,False,20,True,35,Male,35-44,False
ORD_001963,CUST_01056,REST_0050,2025-12-19 10:56:21,2025-12-19,2025-12,10,Weekday,Mexican,Late Night,Cloud Kitchen,Ahmedabad,UPI,Delivered,1184.31,0.0,52.02,0,1236.33,26,29.0,3.0,10.4,Scooter,,,Tired,Very High,Friends,False,11,True,30,Male,25-34,False
ORD_001964,CUST_00341,REST_0005,2026-02-08 20:58:09,2026-02-08,2026-02,20,Weekend,Chinese,Lunch,Cloud Kitchen,Mumbai,UPI,Cancelled,1882.62,94.13,58.31,0,1846.8,35,,,6.2,Bicycle,,,Celebratory,Low,Alone,True,8,True,34,Male,25-34,False
ORD_001965,CUST_00929,REST_0059,2025-11-25 18:18:45,2025-11-25,2025-11,18,Weekday,Japanese,Late Night,Quick Service,Chennai,UPI,Delivered,2479.3,123.97,33.13,0,2388.46,29,32.0,3.0,11.3,Bike,4.8,5.0,Neutral,High,Colleagues,False,2,True,27,Male,25-34,False
ORD_001966,CUST_00635,REST_0012,2026-03-04 12:10:23,2026-03-04,2026-03,12,Weekday,Thai,Dinner,Fine Dining,Mumbai,Cash on Delivery,Cancelled,2127.74,212.77,15.06,0,1930.03,28,,,6.2,Bike,,,Neutral,Very High,Family,False,8,True,35,Female,35-44,True
ORD_001967,CUST_00248,REST_0054,2026-06-10 08:17:33,2026-06-10,2026-06,8,Weekday,South Indian,Dinner,Cloud Kitchen,Hyderabad,UPI,Cancelled,1573.5,78.68,31.36,10,1536.18,24,,,9.2,Scooter,,,Stressed,Medium,Alone,False,17,True,32,Male,25-34,False
ORD_001968,CUST_00870,REST_0118,2025-11-23 08:57:10,2025-11-23,2025-11,8,Weekend,Indian,Breakfast,Casual Dining,Chennai,UPI,Refunded,441.92,22.1,59.21,20,499.03,29,,,9.8,Scooter,,,Celebratory,Medium,Friends,False,9,True,62,Male,55+,False
ORD_001969,CUST_00748,REST_0130,2025-11-10 13:16:28,2025-11-10,2025-11,13,Weekday,Continental,Lunch,Casual Dining,Bangalore,UPI,Delivered,600.74,30.04,44.07,0,614.77,43,45.0,2.0,5.8,Scooter,,2.8,Neutral,Medium,Alone,False,16,True,45,Female,45-54,False
ORD_001970,CUST_01013,REST_0016,2025-03-24 02:21:35,2025-03-24,2025-03,2,Weekday,Continental,Lunch,Quick Service,Ahmedabad,Wallet,Delivered,1863.54,279.53,51.57,50,1685.58,49,45.0,-4.0,7.8,Bike,1.4,3.4,Neutral,Low,Family,False,2,True,33,Female,25-34,False
ORD_001971,CUST_00467,REST_0058,2025-01-20 11:19:24,2025-01-20,2025-01,11,Weekday,Japanese,Dinner,Casual Dining,Chennai,Credit Card,Delivered,2306.33,0.0,52.03,20,2378.36,44,51.0,7.0,10.1,Bike,3.0,,Stressed,Medium,Colleagues,False,10,True,28,Male,25-34,True
ORD_001972,CUST_00187,REST_0133,2026-01-20 09:21:23,2026-01-20,2026-01,9,Weekday,Indian,Dinner,Cafe,Bangalore,Credit Card,Delivered,850.44,170.09,27.97,10,718.32,40,45.0,5.0,4.4,Scooter,4.4,,Neutral,Medium,Alone,False,13,True,56,Female,55+,False
ORD_001973,CUST_00512,REST_0030,2025-09-25 13:35:12,2025-09-25,2025-09,13,Weekday,South Indian,Dinner,Casual Dining,Hyderabad,Debit Card,Delivered,2317.69,0.0,37.05,0,2354.74,41,42.0,1.0,10.9,Car,1.1,3.5,Neutral,Medium,Family,True,4,True,35,Female,35-44,True
ORD_001974,CUST_00155,REST_0134,2025-11-23 22:55:32,2025-11-23,2025-11,22,Weekend,Chinese,Lunch,Cloud Kitchen,Mumbai,Cash on Delivery,Delivered,1898.9,379.78,51.87,0,1570.99,19,11.0,-8.0,9.0,Bike,1.5,4.7,Happy,High,Partner,True,5,True,26,Male,25-34,False
ORD_001975,CUST_00792,REST_0048,2025-09-06 07:04:11,2025-09-06,2025-09,7,Weekend,Italian,Late Night,Quick Service,Delhi,Credit Card,Delivered,1670.11,167.01,49.96,10,1563.06,55,49.0,-6.0,7.8,Scooter,3.4,2.6,Neutral,Very High,Family,False,4,True,18,Female,18-24,False
ORD_001976,CUST_00044,REST_0059,2025-03-19 10:00:46,2025-03-19,2025-03,10,Weekday,Japanese,Dinner,Quick Service,Chennai,Credit Card,Delivered,1396.03,69.8,30.43,20,1376.66,27,42.0,15.0,8.1,Bike,1.9,4.6,Neutral,Medium,Partner,False,4,True,63,Female,55+,False
ORD_001977,CUST_00776,REST_0109,2025-06-09 05:37:40,2025-06-09,2025-06,5,Weekday,Continental,Lunch,Fine Dining,Kolkata,Debit Card,Delivered,516.12,77.42,28.62,10,477.32,37,49.0,12.0,4.3,Bike,4.5,4.7,Happy,High,Alone,False,5,True,36,Female,35-44,False
ORD_001978,CUST_00792,REST_0011,2025-05-05 19:03:45,2025-05-05,2025-05,19,Weekday,Japanese,Breakfast,Quick Service,Mumbai,Credit Card,Delivered,1790.24,268.54,43.46,20,1585.16,28,26.0,-2.0,9.7,Bicycle,4.1,4.4,Happy,High,Family,False,7,True,18,Female,18-24,False
ORD_001979,CUST_01081,REST_0086,2025-04-04 13:45:05,2025-04-04,2025-04,13,Weekday,South Indian,Breakfast,Quick Service,Kolkata,UPI,Delivered,2495.58,499.12,22.57,50,2069.03,42,47.0,5.0,2.4,Car,1.9,4.4,Neutral,Very High,Family,False,3,True,43,Female,35-44,False
ORD_001980,CUST_00306,REST_0035,2025-03-23 14:24:20,2025-03-23,2025-03,14,Weekend,Italian,Dinner,Fine Dining,Mumbai,Debit Card,Delivered,910.15,0.0,55.95,0,966.1,32,39.0,7.0,3.7,Bike,1.1,3.3,Happy,High,Alone,False,17,True,24,Female,18-24,False
ORD_001981,CUST_00713,REST_0061,2025-07-10 12:30:18,2025-07-10,2025-07,12,Weekday,South Indian,Breakfast,Fine Dining,Chennai,Credit Card,Cancelled,288.73,0.0,22.28,10,321.01,32,,,2.3,Bike,,,Neutral,High,Friends,False,16,True,58,Male,55+,True
ORD_001982,CUST_00227,REST_0132,2025-07-09 08:32:00,2025-07-09,2025-07,8,Weekday,Chinese,Lunch,Casual Dining,Kolkata,UPI,Delivered,1689.98,84.5,42.11,50,1697.59,29,26.0,-3.0,7.9,Car,3.4,2.9,Tired,High,Alone,False,19,True,34,Male,25-34,False
ORD_001983,CUST_00070,REST_0146,2025-07-13 12:44:07,2025-07-13,2025-07,12,Weekend,South Indian,Dinner,Fine Dining,Pune,UPI,Cancelled,1551.56,0.0,20.09,0,1571.65,29,,,1.7,Scooter,,,Stressed,Low,Friends,False,8,True,60,Female,55+,False
ORD_001984,CUST_00563,REST_0121,2025-07-11 08:54:20,2025-07-11,2025-07,8,Weekday,Italian,Lunch,Cloud Kitchen,Mumbai,Wallet,Delivered,1535.92,76.8,51.75,10,1520.87,23,20.0,-3.0,4.5,Scooter,3.2,4.2,Celebratory,Medium,Family,False,11,True,39,Female,35-44,False
ORD_001985,CUST_01121,REST_0067,2026-02-27 07:32:40,2026-02-27,2026-02,7,Weekday,Mexican,Lunch,Quick Service,Bangalore,Debit Card,Delivered,542.57,0.0,33.77,0,576.34,41,39.0,-2.0,6.0,Bike,1.4,3.0,Neutral,Medium,Partner,False,9,True,47,Male,45-54,False
ORD_001986,CUST_00576,REST_0060,2026-06-28 23:00:41,2026-06-28,2026-06,23,Weekend,Indian,Lunch,Quick Service,Kolkata,UPI,Delivered,1464.6,219.69,27.48,50,1322.39,26,27.0,1.0,7.4,Bike,3.4,,Happy,Low,Partner,False,4,True,31,Female,25-34,False
ORD_001987,CUST_00908,REST_0078,2026-05-21 12:22:57,2026-05-21,2026-05,12,Weekday,Italian,Dinner,Casual Dining,Delhi,UPI,Refunded,2102.52,0.0,40.59,0,2143.11,25,,,3.1,Bike,,,Neutral,Low,Colleagues,True,15,True,39,Male,35-44,False
ORD_001988,CUST_00292,REST_0061,2025-03-23 15:43:48,2025-03-23,2025-03,15,Weekend,South Indian,Dinner,Fine Dining,Chennai,Credit Card,Delivered,825.09,0.0,56.71,20,901.8,45,37.0,-8.0,8.0,Bike,2.5,3.0,Happy,High,Family,False,12,True,54,Male,45-54,False
ORD_001989,CUST_00845,REST_0027,2026-01-06 11:44:43,2026-01-06,2026-01,11,Weekday,Japanese,Late Night,Casual Dining,Ahmedabad,Credit Card,Delivered,2494.92,0.0,30.2,0,2525.12,42,52.0,10.0,5.6,Bike,1.4,4.0,Stressed,High,Alone,False,16,True,37,Male,35-44,True
ORD_001990,CUST_00802,REST_0073,2026-01-02 08:47:51,2026-01-02,2026-01,8,Weekday,Italian,Dinner,Cafe,Kolkata,Wallet,Delivered,215.29,32.29,46.45,20,249.45,51,54.0,3.0,6.3,Car,1.6,3.1,Tired,Medium,Partner,False,12,True,52,Male,45-54,True
